roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
1,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
250,BNF401,UBa/HIMS02/13/0022,BANKING AND FINANCE,400,1,2013/2014,18,50,3,6,0,0
251,BNF401,UBa/HIMS02/13/0025,BANKING AND FINANCE,400,1,2013/2014,19,57,3.5,6,0,0
252,BNF401,UBa/HIMS02/13/0090,BANKING AND FINANCE,400,1,2013/2014,21,54,3.5,6,0,0
253,BNF401,UBa/HIMS02/13/0027,BANKING AND FINANCE,400,1,2013/2014,14,52,3,6,0,0
254,BNF401,UBa/HIMS02/13/0033,BANKING AND FINANCE,400,1,2013/2014,16,41,2.5,6,0,0
255,BNF401,UBa/HIMS02/13/0092,BANKING AND FINANCE,400,1,2013/2014,20,47,3,6,0,0
256,BNF401,UBa/HIMS02/13/0094,BANKING AND FINANCE,400,1,2013/2014,20,42,3,6,0,0
257,BNF401,UBa/HIMS02/13/0099,BANKING AND FINANCE,400,1,2013/2014,20,45,3,6,0,0
258,BNF401,UBa/HIMS02/13/0038,BANKING AND FINANCE,400,1,2013/2014,16,52,3,3,0,0
259,BNF401,UBa/HIMS02/13/0040,BANKING AND FINANCE,400,1,2013/2014,19,78,4,6,0,0
260,BNF401,UBa/HIMS02/13/0041,BANKING AND FINANCE,400,1,2013/2014,18,36,2,6,0,0
261,BNF401,UBa/HIMS02/13/0045,BANKING AND FINANCE,400,1,2013/2014,21,59,4,4,0,0
262,BNF401,UBa/HIMS02/13/0046,BANKING AND FINANCE,400,1,2013/2014,14,41,2.5,6,0,0
263,BNF401,UBa/HIMS02/13/0050,BANKING AND FINANCE,400,1,2013/2014,11,31,1,6,0,0
264,BNF401,UBa/HIMS02/13/0051,BANKING AND FINANCE,400,1,2013/2014,16,50,3,3,0,0
265,BNF401,UBa/HIMS02/13/0054,BANKING AND FINANCE,400,1,2013/2014,16,39,2.5,6,0,0
266,BNF401,UBa/HIMS02/13/0059,BANKING AND FINANCE,400,1,2013/2014,16,53,3,6,0,0
267,BNF401,UBa/HIMS02/13/0062,BANKING AND FINANCE,400,1,2013/2014,18,38,2.5,6,0,0
268,BNF401,UBa/HIMS02/13/0063,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
269,BNF401,UBa/HIMS02/13/0068,BANKING AND FINANCE,400,1,2013/2014,14,38,2,6,0,0
270,BNF401,UBa/HIMS02/13/0069,BANKING AND FINANCE,400,1,2013/2014,22,44,3,3,0,0
271,BNF401,UBa/HIMS02/13/0071,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
272,BNF401,UBa/HIMS02/13/0115,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
273,BNF401,UBa/HIMS02/13/0116,BANKING AND FINANCE,400,1,2013/2014,18,50,3,6,0,0
274,BNF401,UBa/HIMS02/13/0123,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
275,BNF401,UBa/HIMS02/13/0126,BANKING AND FINANCE,400,1,2013/2014,16,36,2,6,0,0
276,BNF401,UBa/HIMS02/13/0128,BANKING AND FINANCE,400,1,2013/2014,20,49,3,3,0,0
277,BNF401,UBa/HIMS02/13/0132,BANKING AND FINANCE,400,1,2013/2014,,,,0,0,0
278,BNF401,UBa/HIMS02/13/0134,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
279,BNF401,UBa/HIMS02/13/0135,BANKING AND FINANCE,400,1,2013/2014,18,48,3,6,0,0
280,BNF401,UBa/HIMS02/13/0032,BANKING AND FINANCE,400,1,2013/2014,16,41,,2.5,0,0
281,BNF401,UBa/HIMS02/13/0088,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
282,BNF401,UBa/HIMS02/13/0096,BANKING AND FINANCE,400,1,2013/2014,,,,0,0,0
283,BNF401,UBa/HIMS02/13/0100,BANKING AND FINANCE,400,1,2013/2014,14,29,2.5,D,0,0
284,BNF409,UBa/HIMS02/13/0076,BANKING AND FINANCE,400,1,2013/2014,17,32,1.5,1.5,0,0
285,BNF409,UBa/HIMS02/13/0004,BANKING AND FINANCE,400,1,2013/2014,18,50,3,3,0,0
286,BNF409,UBa/HIMS02/13/0077,BANKING AND FINANCE,400,1,2013/2014,17,39,2.5,2.5,294,0
287,BNF409,UBa/HIMS02/13/0006,BANKING AND FINANCE,400,1,2013/2014,20,48,3,3,0,0
288,BNF409,UBa/HIMS02/13/0078,BANKING AND FINANCE,400,1,2013/2014,23,57,4,6,0,0
289,BNF409,UBa/HIMS02/13/0009,BANKING AND FINANCE,400,1,2013/2014,19,47,3,6,0,0
290,BNF409,UBa/HIMS02/13/0010,BANKING AND FINANCE,400,1,2013/2014,19,38,2.5,6,0,0
291,BNF409,UBa/HIMS02/13/0022,BANKING AND FINANCE,400,1,2013/2014,21,43,3,6,0,0
292,BNF409,UBa/HIMS02/13/0025,BANKING AND FINANCE,400,1,2013/2014,19,36,2.5,6,0,0
293,BNF409,UBa/HIMS02/13/0090,BANKING AND FINANCE,400,1,2013/2014,18,48,3,6,0,0
294,BNF409,UBa/HIMS02/13/0027,BANKING AND FINANCE,400,1,2013/2014,23,51,3.5,6,0,0
295,BNF409,UBa/HIMS02/13/0033,BANKING AND FINANCE,400,1,2013/2014,16,56,3.5,6,0,0
296,BNF409,UBa/HIMS02/13/0092,BANKING AND FINANCE,400,1,2013/2014,17,38,2.5,6,0,0
297,BNF409,UBa/HIMS02/13/0094,BANKING AND FINANCE,400,1,2013/2014,15,42,2.5,6,0,0
298,BNF409,UBa/HIMS02/13/0099,BANKING AND FINANCE,400,1,2013/2014,22,50,3.5,6,0,0
299,BNF409,UBa/HIMS02/13/0038,BANKING AND FINANCE,400,1,2013/2014,19,38,2.5,2.5,0,0
300,BNF409,UBa/HIMS02/13/0040,BANKING AND FINANCE,400,1,2013/2014,18,27,1.5,6,0,0
301,BNF409,UBa/HIMS02/13/0041,BANKING AND FINANCE,400,1,2013/2014,20,50,3.5,6,0,0
302,BNF409,UBa/HIMS02/13/0045,BANKING AND FINANCE,400,1,2013/2014,20,36,2.5,2.5,0,0
303,BNF409,UBa/HIMS02/13/0046,BANKING AND FINANCE,400,1,2013/2014,20,35,2.5,6,0,0
304,BNF409,UBa/HIMS02/13/0050,BANKING AND FINANCE,400,1,2013/2014,16,42,2.5,6,0,0
305,BNF409,UBa/HIMS02/13/0051,BANKING AND FINANCE,400,1,2013/2014,19,48,3,3,0,0
306,BNF409,UBa/HIMS02/13/0054,BANKING AND FINANCE,400,1,2013/2014,22,32,2,6,0,0
307,BNF409,UBa/HIMS02/13/0059,BANKING AND FINANCE,400,1,2013/2014,18,32,2,6,0,0
308,BNF409,UBa/HIMS02/13/0062,BANKING AND FINANCE,400,1,2013/2014,15,33,1.5,6,0,0
309,BNF409,UBa/HIMS02/13/0063,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
310,BNF409,UBa/HIMS02/13/0068,BANKING AND FINANCE,400,1,2013/2014,16,35,2,6,0,0
311,BNF409,UBa/HIMS02/13/0069,BANKING AND FINANCE,400,1,2013/2014,16,54,3.5,3.5,0,0
312,BNF409,UBa/HIMS02/13/0071,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
313,BNF409,UBa/HIMS02/13/0115,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
314,BNF409,UBa/HIMS02/13/0116,BANKING AND FINANCE,400,1,2013/2014,22,49,3.5,6,0,0
315,BNF409,UBa/HIMS02/13/0123,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
316,BNF409,UBa/HIMS02/13/0126,BANKING AND FINANCE,400,1,2013/2014,17,35,2,6,0,0
317,BNF409,UBa/HIMS02/13/0128,BANKING AND FINANCE,400,1,2013/2014,18,47,3,3,0,0
318,BNF409,UBa/HIMS02/13/0132,BANKING AND FINANCE,400,1,2013/2014,,,,0,0,0
319,BNF409,UBa/HIMS02/13/0134,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
320,BNF409,UBa/HIMS02/13/0135,BANKING AND FINANCE,400,1,2013/2014,18,50,3,6,0,0
321,BNF409,UBa/HIMS02/13/0032,BANKING AND FINANCE,400,1,2013/2014,21,47,,3,0,0
322,BNF409,UBa/HIMS02/13/0088,BANKING AND FINANCE,400,1,2013/2014,,,,6,0,0
323,BNF409,UBa/HIMS02/13/0096,BANKING AND FINANCE,400,1,2013/2014,,,,0,0,0
324,BNF409,UBa/HIMS02/13/0100,BANKING AND FINANCE,400,1,2013/2014,16,40,2.5,2.5,0,0
325,MGS401,UBa/HIMS04/13/0001,MANAGEMENT,400,1,2013/2014,23,61,4,4,0,0
326,MGS401,UBa/HIMS04/13/0003,MANAGEMENT,400,1,2013/2014,,,,6,0,0
327,MGS401,UBa/HIMS04/13/0075,MANAGEMENT,400,1,2013/2014,24,60,4,6,0,0
328,MGS401,UBa/HIMS04/13/0008,MANAGEMENT,400,1,2013/2014,24.5,57,2.5,6,0,0
329,MGS401,UBa/HIMS04/13/0082,MANAGEMENT,400,1,2013/2014,24,40,3,6,0,0
330,MGS401,UBa/HIMS04/13/0011,MANAGEMENT,400,1,2013/2014,24,40,3,6,0,0
331,MGS401,UBa/HIMS04/13/0013,MANAGEMENT,400,1,2013/2014,19,46,3,6,0,0
332,MGS401,UBa/HIMS04/13/0084,MANAGEMENT,400,1,2013/2014,24,43,3,6,0,0
333,MGS401,UBa/HIMS04/13/0021,MANAGEMENT,400,1,2013/2014,19,40,2.5,6,0,0
334,MGS401,UBa/HIMS04/13/0030,MANAGEMENT,400,1,2013/2014,21,32,2,6,0,0
335,MGS401,UBa/HIMS04/13/0031,MANAGEMENT,400,1,2013/2014,24,40,3,6,0,0
336,MGS401,UBa/HIMS04/13/0091,MANAGEMENT,400,1,2013/2014,23,51,3.5,6,0,0
337,MGS401,UBa/HIMS04/13/0093,MANAGEMENT,400,1,2013/2014,18,37,1.5,6,0,0
338,MGS401,UBa/HIMS04/13/0095,MANAGEMENT,400,1,2013/2014,10,44,2,6,0,0
339,MGS401,UBa/HIMS04/13/0036,MANAGEMENT,400,1,2013/2014,20,55,3.5,3.5,0,0
340,MGS401,UBa/HIMS04/13/102,MANAGEMENT,400,1,2013/2014,20,36,2.5,6,0,0
341,MGS401,UBa/HIMS04/13/0042,MANAGEMENT,400,1,2013/2014,20,36,2.5,6,0,0
342,MGS401,UBa/HIMS04/13/0043,MANAGEMENT,400,1,2013/2014,23,28,2,6,0,0
343,MGS401,UBa/HIMS04/13/0049,MANAGEMENT,400,1,2013/2014,16,34,2,6,0,0
344,MGS401,UBa/HIMS04/13/0052,MANAGEMENT,400,1,2013/2014,20,58,3.5,6,0,0
345,MGS401,UBa/HIMS04/13/0053,MANAGEMENT,400,1,2013/2014,24,49,3.5,6,0,0
346,MGS401,UBa/HIMS04/13/0056,MANAGEMENT,400,1,2013/2014,20,45,3,6,0,0
347,MGS401,UBa/HIMS04/13/0060,MANAGEMENT,400,1,2013/2014,21,37,2.5,6,0,0
348,MGS401,UBa/HIMS04/13/0061,MANAGEMENT,400,1,2013/2014,17,42,2.5,2.5,0,0
349,MGS401,UBa/HIMS04/13/0067,MANAGEMENT,400,1,2013/2014,20,38,2.5,2.5,0,0
350,MGS401,UBa/HIMS04/13/0070,MANAGEMENT,400,1,2013/2014,,,,6,0,0
351,MGS401,UBa/HIMS04/13/0108,MANAGEMENT,400,1,2013/2014,10,23,0,0,0,0
352,MGS401,UBa/HIMS04/13/0111,MANAGEMENT,400,1,2013/2014,25,49,3.5,3.5,0,0
353,MGS401,UBa/HIMS04/13/0114,MANAGEMENT,400,1,2013/2014,21,35,2.5,2.5,0,0
354,MGS401,UBa/HIMS04/13/0117,MANAGEMENT,400,1,2013/2014,17,34,2,6,0,0
355,MGS401,UBa/HIMS04/13/0122,MANAGEMENT,400,1,2013/2014,14,,0,6,0,0
356,MGS401,UBa/HIMS04/13/0125,MANAGEMENT,400,1,2013/2014,18,35,2,2,0,0
357,MGS401,UBa/HIMS04/13/0129,MANAGEMENT,400,1,2013/2014,12,30,D,D,0,0
358,MGS401,UBa/HIMS04/13/0130,MANAGEMENT,400,1,2013/2014,,,,6,0,0
359,MGS401,UBa/HIMS04/13/0133,MANAGEMENT,400,1,2013/2014,12,43,2.5,6,0,0
360,MGS401,UBa/HIMS04/14/0047,MANAGEMENT,400,1,2013/2014,25,53,3.5,6,0,0
361,MGS401,UBa/HIMS04/14/0066,MANAGEMENT,400,1,2013/2014,21,30,2,6,0,0
362,MGS401,UBa/HIMS04/14/0106,MANAGEMENT,400,1,2013/2014,20,53,3.5,6,0,0
363,MGS405,UBa/HIMS04/13/0001,MANAGEMENT,400,1,2013/2014,20,49,3,3,0,0
364,MGS405,UBa/HIMS04/13/0003,MANAGEMENT,400,1,2013/2014,,,,6,0,0
365,MGS405,UBa/HIMS04/13/0075,MANAGEMENT,400,1,2013/2014,18,47,3,6,0,0
366,MGS405,UBa/HIMS04/13/0008,MANAGEMENT,400,1,2013/2014,20,50,3.5,6,0,0
367,MGS405,UBa/HIMS04/13/0082,MANAGEMENT,400,1,2013/2014,20,43,3,6,0,0
368,MGS405,UBa/HIMS04/13/0011,MANAGEMENT,400,1,2013/2014,20,41,3,6,0,0
369,MGS405,UBa/HIMS04/13/0013,MANAGEMENT,400,1,2013/2014,19,48,3,6,0,0
370,MGS405,UBa/HIMS04/13/0084,MANAGEMENT,400,1,2013/2014,20,59,3.5,6,0,0
371,MGS405,UBa/HIMS04/13/0021,MANAGEMENT,400,1,2013/2014,23,39,3,6,0,0
372,MGS405,UBa/HIMS04/13/0030,MANAGEMENT,400,1,2013/2014,19,40,2.5,6,0,0
373,MGS405,UBa/HIMS04/13/0031,MANAGEMENT,400,1,2013/2014,22,51,3.5,6,0,0
374,MGS405,UBa/HIMS04/13/0091,MANAGEMENT,400,1,2013/2014,18,43,3,6,0,0
375,MGS405,UBa/HIMS04/13/0093,MANAGEMENT,400,1,2013/2014,18,40,D,6,0,0
376,MGS405,UBa/HIMS04/13/0095,MANAGEMENT,400,1,2013/2014,17,44,3,6,0,0
377,MGS405,UBa/HIMS04/13/0036,MANAGEMENT,400,1,2013/2014,19,52,3.5,3.5,0,0
378,MGS405,UBa/HIMS04/13/102,MANAGEMENT,400,1,2013/2014,17,35,2,6,0,0
379,MGS405,UBa/HIMS04/13/0042,MANAGEMENT,400,1,2013/2014,17,36,2,6,0,0
380,MGS405,UBa/HIMS04/13/0043,MANAGEMENT,400,1,2013/2014,,58,2.5,6,0,0
381,MGS405,UBa/HIMS04/13/0049,MANAGEMENT,400,1,2013/2014,14,39,2,6,0,0
382,MGS405,UBa/HIMS04/13/0052,MANAGEMENT,400,1,2013/2014,19,58,3.5,6,0,0
383,MGS405,UBa/HIMS04/13/0053,MANAGEMENT,400,1,2013/2014,18,39,2.5,6,0,0
384,MGS405,UBa/HIMS04/13/0056,MANAGEMENT,400,1,2013/2014,18,39,2.5,6,0,0
385,MGS405,UBa/HIMS04/13/0060,MANAGEMENT,400,1,2013/2014,19,34,2,6,0,0
386,MGS405,UBa/HIMS04/13/0061,MANAGEMENT,400,1,2013/2014,16,36,0,2,0,0
387,MGS405,UBa/HIMS04/13/0067,MANAGEMENT,400,1,2013/2014,19,29,1.5,1.5,0,0
388,MGS405,UBa/HIMS04/13/0070,MANAGEMENT,400,1,2013/2014,,,,6,0,0
389,MGS405,UBa/HIMS04/13/0108,MANAGEMENT,400,1,2013/2014,19,34,2,2,0,0
390,MGS405,UBa/HIMS04/13/0111,MANAGEMENT,400,1,2013/2014,17,50,3,3,0,0
391,MGS405,UBa/HIMS04/13/0114,MANAGEMENT,400,1,2013/2014,17,33,2,2,0,0
392,MGS405,UBa/HIMS04/13/0117,MANAGEMENT,400,1,2013/2014,17,29,1.5,6,0,0
393,MGS405,UBa/HIMS04/13/0122,MANAGEMENT,400,1,2013/2014,15,28,D,6,0,0
394,MGS405,UBa/HIMS04/13/0125,MANAGEMENT,400,1,2013/2014,15,28,D,D,0,0
395,MGS405,UBa/HIMS04/13/0129,MANAGEMENT,400,1,2013/2014,16,24,D,D,0,0
396,MGS405,UBa/HIMS04/13/0130,MANAGEMENT,400,1,2013/2014,,,,6,0,0
397,MGS405,UBa/HIMS04/13/0133,MANAGEMENT,400,1,2013/2014,16,41,2.5,6,0,0
398,MGS405,UBa/HIMS04/14/0047,MANAGEMENT,400,1,2013/2014,17,40,2.5,6,0,0
399,MGS405,UBa/HIMS04/14/0066,MANAGEMENT,400,1,2013/2014,20,25,1.5,6,0,0
400,MGS405,UBa/HIMS04/14/0106,MANAGEMENT,400,1,2013/2014,17,44,3,6,0,0
401,MGS403,UBa/HIMS04/13/0001,MANAGEMENT,400,1,2013/2014,21,45,1.5,3,0,0
402,MGS403,UBa/HIMS04/13/0003,MANAGEMENT,400,1,2013/2014,,,,6,0,0
403,MGS403,UBa/HIMS04/13/0075,MANAGEMENT,400,1,2013/2014,23,38,3,6,0,0
404,MGS403,UBa/HIMS04/13/0008,MANAGEMENT,400,1,2013/2014,17,50,3,6,0,0
405,MGS403,UBa/HIMS04/13/0082,MANAGEMENT,400,1,2013/2014,23,42,3,6,0,0
406,MGS403,UBa/HIMS04/13/0011,MANAGEMENT,400,1,2013/2014,22,37,2.5,6,0,0
407,MGS403,UBa/HIMS04/13/0013,MANAGEMENT,400,1,2013/2014,21.5,46,3,6,0,0
408,MGS403,UBa/HIMS04/13/0084,MANAGEMENT,400,1,2013/2014,20.5,38,2.5,6,0,0
409,MGS403,UBa/HIMS04/13/0021,MANAGEMENT,400,1,2013/2014,22,40,3,6,0,0
410,MGS403,UBa/HIMS04/13/0030,MANAGEMENT,400,1,2013/2014,,50,2,6,0,0
411,MGS403,UBa/HIMS04/13/0031,MANAGEMENT,400,1,2013/2014,22,32,2,6,0,0
412,MGS403,UBa/HIMS04/13/0091,MANAGEMENT,400,1,2013/2014,17,39,2.5,6,0,0
413,MGS403,UBa/HIMS04/13/0093,MANAGEMENT,400,1,2013/2014,19.5,34,2,6,0,0
414,MGS403,UBa/HIMS04/13/0095,MANAGEMENT,400,1,2013/2014,21,36,2.5,6,0,0
415,MGS403,UBa/HIMS04/13/0036,MANAGEMENT,400,1,2013/2014,23,40,3,3,0,0
416,MGS403,UBa/HIMS04/13/102,MANAGEMENT,400,1,2013/2014,20,35,2.5,6,0,0
417,MGS403,UBa/HIMS04/13/0042,MANAGEMENT,400,1,2013/2014,22,38,3,6,0,0
418,MGS403,UBa/HIMS04/13/0043,MANAGEMENT,400,1,2013/2014,,42,D,6,0,0
419,MGS403,UBa/HIMS04/13/0049,MANAGEMENT,400,1,2013/2014,19,36,2.5,6,0,0
420,MGS403,UBa/HIMS04/13/0052,MANAGEMENT,400,1,2013/2014,21.5,38,2.5,6,0,0
421,MGS403,UBa/HIMS04/13/0053,MANAGEMENT,400,1,2013/2014,22.5,43,3,6,0,0
422,MGS403,UBa/HIMS04/13/0056,MANAGEMENT,400,1,2013/2014,21.5,40,3,6,0,0
423,MGS403,UBa/HIMS04/13/0060,MANAGEMENT,400,1,2013/2014,19,44,3,6,0,0
424,MGS403,UBa/HIMS04/13/0061,MANAGEMENT,400,1,2013/2014,19,33,0,2,0,0
425,MGS403,UBa/HIMS04/13/0067,MANAGEMENT,400,1,2013/2014,19,40,2.5,2.5,0,0
426,MGS403,UBa/HIMS04/13/0070,MANAGEMENT,400,1,2013/2014,,,,6,0,0
427,MGS403,UBa/HIMS04/13/0108,MANAGEMENT,400,1,2013/2014,10,37,1.5,1.5,0,0
428,MGS403,UBa/HIMS04/13/0111,MANAGEMENT,400,1,2013/2014,22.5,40,3,3,0,0
429,MGS403,UBa/HIMS04/13/0114,MANAGEMENT,400,1,2013/2014,19,36,2.5,2.5,0,0
430,MGS403,UBa/HIMS04/13/0117,MANAGEMENT,400,1,2013/2014,18,34,2,6,0,0
431,MGS403,UBa/HIMS04/13/0122,MANAGEMENT,400,1,2013/2014,,40,D,6,0,0
432,MGS403,UBa/HIMS04/13/0125,MANAGEMENT,400,1,2013/2014,,34,0,0,0,0
433,MGS403,UBa/HIMS04/13/0129,MANAGEMENT,400,1,2013/2014,20,22,D,D,0,0
434,MGS403,UBa/HIMS04/13/0130,MANAGEMENT,400,1,2013/2014,,,,6,0,0
435,MGS403,UBa/HIMS04/13/0133,MANAGEMENT,400,1,2013/2014,18,26,D,6,0,0
436,MGS403,UBa/HIMS04/14/0047,MANAGEMENT,400,1,2013/2014,22.5,32,2,6,0,0
437,MGS403,UBa/HIMS04/14/0066,MANAGEMENT,400,1,2013/2014,22,30,2,6,0,0
438,MGS403,UBa/HIMS04/14/0106,MANAGEMENT,400,1,2013/2014,19,30,1.5,6,0,0
439,MGS409,UBa/HIMS04/13/0001,MANAGEMENT,400,1,2013/2014,22,56,2.5,3.5,0,0
440,MGS409,UBa/HIMS04/13/0003,MANAGEMENT,400,1,2013/2014,,,,6,0,0
441,MGS409,UBa/HIMS04/13/0075,MANAGEMENT,400,1,2013/2014,22,48,3.5,6,0,0
442,MGS409,UBa/HIMS04/13/0008,MANAGEMENT,400,1,2013/2014,24,51,3.5,6,0,0
443,MGS409,UBa/HIMS04/13/0082,MANAGEMENT,400,1,2013/2014,22,44,3,6,0,0
444,MGS409,UBa/HIMS04/13/0011,MANAGEMENT,400,1,2013/2014,23,47,3.5,6,0,0
445,MGS409,UBa/HIMS04/13/0013,MANAGEMENT,400,1,2013/2014,18,52,3.5,6,0,0
446,MGS409,UBa/HIMS04/13/0084,MANAGEMENT,400,1,2013/2014,13,40,2,6,0,0
447,MGS409,UBa/HIMS04/13/0021,MANAGEMENT,400,1,2013/2014,22,54,3.5,6,0,0
448,MGS409,UBa/HIMS04/13/0030,MANAGEMENT,400,1,2013/2014,8,45,2,6,0,0
449,MGS409,UBa/HIMS04/13/0031,MANAGEMENT,400,1,2013/2014,16,49,3,6,0,0
450,MGS409,UBa/HIMS04/13/0091,MANAGEMENT,400,1,2013/2014,23,51,3.5,6,0,0
451,MGS409,UBa/HIMS04/13/0093,MANAGEMENT,400,1,2013/2014,15,27,D,6,0,0
452,MGS409,UBa/HIMS04/13/0095,MANAGEMENT,400,1,2013/2014,20,44,3,6,0,0
453,MGS409,UBa/HIMS04/13/0036,MANAGEMENT,400,1,2013/2014,24,50,3.5,3.5,0,0
454,MGS409,UBa/HIMS04/13/102,MANAGEMENT,400,1,2013/2014,20,46,3,6,0,0
455,MGS409,UBa/HIMS04/13/0042,MANAGEMENT,400,1,2013/2014,15,48,3,6,0,0
456,MGS409,UBa/HIMS04/13/0043,MANAGEMENT,400,1,2013/2014,20,51,3.5,6,0,0
457,MGS409,UBa/HIMS04/13/0049,MANAGEMENT,400,1,2013/2014,20,42,3,6,0,0
458,MGS409,UBa/HIMS04/13/0052,MANAGEMENT,400,1,2013/2014,23,37,3,6,0,0
459,MGS409,UBa/HIMS04/13/0053,MANAGEMENT,400,1,2013/2014,21,40,3,6,0,0
460,MGS409,UBa/HIMS04/13/0056,MANAGEMENT,400,1,2013/2014,18,41,2.5,6,0,0
461,MGS409,UBa/HIMS04/13/0060,MANAGEMENT,400,1,2013/2014,16,34,2,6,0,0
462,MGS409,UBa/HIMS04/13/0061,MANAGEMENT,400,1,2013/2014,13,47,1.5,3,0,0
463,MGS409,UBa/HIMS04/13/0067,MANAGEMENT,400,1,2013/2014,16,41,0,2.5,0,0
464,MGS409,UBa/HIMS04/13/0070,MANAGEMENT,400,1,2013/2014,,,,6,0,0
465,MGS409,UBa/HIMS04/13/0108,MANAGEMENT,400,1,2013/2014,13,22,0,0,0,0
466,MGS409,UBa/HIMS04/13/0111,MANAGEMENT,400,1,2013/2014,26,32,2.5,2.5,0,0
467,MGS409,UBa/HIMS04/13/0114,MANAGEMENT,400,1,2013/2014,17,48,3,3,0,0
468,MGS409,UBa/HIMS04/13/0117,MANAGEMENT,400,1,2013/2014,20,35,2.5,6,0,0
469,MGS409,UBa/HIMS04/13/0122,MANAGEMENT,400,1,2013/2014,,46,1.5,6,0,0
470,MGS409,UBa/HIMS04/13/0125,MANAGEMENT,400,1,2013/2014,22,42,3,3,0,0
471,MGS409,UBa/HIMS04/13/0129,MANAGEMENT,400,1,2013/2014,15,28,D,D,0,0
472,MGS409,UBa/HIMS04/13/0130,MANAGEMENT,400,1,2013/2014,,,,6,0,0
473,MGS409,UBa/HIMS04/13/0133,MANAGEMENT,400,1,2013/2014,15,26,D,6,0,0
474,MGS409,UBa/HIMS04/14/0047,MANAGEMENT,400,1,2013/2014,27,45,3.5,6,0,0
475,MGS409,UBa/HIMS04/14/0066,MANAGEMENT,400,1,2013/2014,24,35,2.5,6,0,0
476,MGS409,UBa/HIMS04/14/0106,MANAGEMENT,400,1,2013/2014,21,45,3,6,0,0
477,MGS407,UBa/HIMS04/13/0001,MANAGEMENT,400,1,2013/2014,9,47,2.5,2.5,0,0
478,MGS407,UBa/HIMS04/13/0003,MANAGEMENT,400,1,2013/2014,,,,6,0,0
479,MGS407,UBa/HIMS04/13/0075,MANAGEMENT,400,1,2013/2014,12,42,2,6,0,0
480,MGS407,UBa/HIMS04/13/0008,MANAGEMENT,400,1,2013/2014,16,59,3.5,6,0,0
481,MGS407,UBa/HIMS04/13/0082,MANAGEMENT,400,1,2013/2014,6,21,0,6,0,0
482,MGS407,UBa/HIMS04/13/0011,MANAGEMENT,400,1,2013/2014,8,30,0,6,0,0
483,MGS407,UBa/HIMS04/13/0013,MANAGEMENT,400,1,2013/2014,6,28,0,6,0,0
484,MGS407,UBa/HIMS04/13/0084,MANAGEMENT,400,1,2013/2014,12,27,0,6,0,0
485,MGS407,UBa/HIMS04/13/0021,MANAGEMENT,400,1,2013/2014,11,42,D,6,0,0
486,MGS407,UBa/HIMS04/13/0030,MANAGEMENT,400,1,2013/2014,9,20,0,6,0,0
487,MGS407,UBa/HIMS04/13/0031,MANAGEMENT,400,1,2013/2014,8,29,0,6,0,0
488,MGS407,UBa/HIMS04/13/0091,MANAGEMENT,400,1,2013/2014,10,36,1.5,6,0,0
489,MGS407,UBa/HIMS04/13/0093,MANAGEMENT,400,1,2013/2014,12,32,0,6,0,0
490,MGS407,UBa/HIMS04/13/0095,MANAGEMENT,400,1,2013/2014,8,18,0,6,0,0
491,MGS407,UBa/HIMS04/13/0036,MANAGEMENT,400,1,2013/2014,19,44,3,3,0,0
492,MGS407,UBa/HIMS04/13/102,MANAGEMENT,400,1,2013/2014,,20,0,6,0,0
493,MGS407,UBa/HIMS04/13/0042,MANAGEMENT,400,1,2013/2014,9,28,0,6,0,0
494,MGS407,UBa/HIMS04/13/0043,MANAGEMENT,400,1,2013/2014,8,27,0,6,0,0
495,MGS407,UBa/HIMS04/13/0049,MANAGEMENT,400,1,2013/2014,11,30,D,6,0,0
496,MGS407,UBa/HIMS04/13/0052,MANAGEMENT,400,1,2013/2014,6,28,0,6,0,0
497,MGS407,UBa/HIMS04/13/0053,MANAGEMENT,400,1,2013/2014,5,29,0,6,0,0
498,MGS407,UBa/HIMS04/13/0056,MANAGEMENT,400,1,2013/2014,4,30,0,6,0,0
499,MGS407,UBa/HIMS04/13/0060,MANAGEMENT,400,1,2013/2014,7,33,D,6,0,0
500,MGS407,UBa/HIMS04/13/0061,MANAGEMENT,400,1,2013/2014,14,16,0,0,0,0
501,MGS407,UBa/HIMS04/13/0067,MANAGEMENT,400,1,2013/2014,12,20,0,0,0,0
502,MGS407,UBa/HIMS04/13/0070,MANAGEMENT,400,1,2013/2014,,,,6,0,0
503,MGS407,UBa/HIMS04/13/0108,MANAGEMENT,400,1,2013/2014,6,21,0,0,0,0
504,MGS407,UBa/HIMS04/13/0111,MANAGEMENT,400,1,2013/2014,11,29,D,D,0,0
